Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
87859.0,-2.00036728412078,0.80769766943395,-1.01983169690724,-3.61096923725136,-0.127559363447364,-0.127823250731906,-0.30402101528012,-0.487882839192752,-1.93649644284261,2.14903260734851,-0.251649680053075,-0.902051572159053,-0.138298130752024,0.102146118629657,-1.13228048291846,0.0791129320634056,-0.207776838502556,0.507894439995359,-0.218320959508376,-0.312350307949602,0.411199253506227,-0.917538293964988,-0.105805548504268,-0.232269210246476,0.192991743259484,-0.415290363236886,0.15452873423008,0.375255885003625,32.0,0
114102.0,-0.589644864563884,1.02969208913524,0.677199503574959,-0.302837021716341,0.699084907671108,-0.393032440909564,0.978939739511805,-0.25516091692186,-0.183570723019945,0.566681298325898,0.659647681090775,0.323830367737959,-0.31228116361182,0.150612488321763,-0.275604984374887,-0.393104741455704,-0.40272407503203,0.0031404038777341,1.56173711716737,0.310110654871614,-0.307653690421192,-0.503231728159139,-0.174512884158672,-0.329926659663518,-0.350950740715041,0.345620769085123,0.155162655494302,0.0232232408275619,7.15,0
127038.0,2.03937843011966,-1.05159418707372,-1.3099995108032,-0.538454251152185,-0.437965197509764,-0.13798424742836,-0.52762261954158,-0.12616369126363,-0.177072134470283,0.822429725480126,-1.72732363419297,-0.364541684854004,0.249573291307318,-0.0360153398252502,0.261904401292454,-1.15577613703893,-0.386104012746653,1.18876714651467,-0.556371367718391,-0.394042234534631,-0.409859377401798,-0.802267098324254,0.192604341829634,0.0742800112963723,-0.305307752363458,0.521790164025145,-0.0602910740285785,-0.0381735700524548,94.95,0
31408.0,1.24116767542695,-1.92128072086853,1.64467637369177,-0.887618490429428,-2.42632418599907,1.05733540059649,-2.2265654782727,0.590282850111725,-0.241253267363815,1.15850682421994,0.14600412024872,-0.265701680279199,-1.25291318332188,-1.16980978128207,-2.28683902233864,-1.17066433179132,1.4221505362104,0.080554244853481,0.309769434223548,-0.408313350318494,-0.183448797385391,0.203377662619843,-0.017192766973962,0.0135688950450613,0.232328739437152,-0.0309316694600419,0.112479058327315,0.0220881562662428,47.7,0
105541.0,2.07363707091047,-0.139478712485528,-1.3664234112792,0.285096676038484,0.362810676092828,-0.284871383313879,-0.104884801648396,-0.134092828537862,1.8265585323083,-0.0946072722915003,0.77813379148531,-2.38686406681631,0.53762158882702,2.09895331358228,-1.18361211764331,0.419852192362762,-0.104736711961392,0.388679942695776,0.621959885850622,-0.28364979600822,-0.463436009011088,-1.06935511209988,0.219668906006693,-1.13209012040314,-0.261988664032931,0.206242254386771,-0.112796323107163,-0.087802683170134,11.99,0
121864.0,-0.964782359463962,1.58763064128696,-0.878526638942825,0.425421048343513,-0.526973556309672,1.61252175076024,-0.387751161503035,-2.60659330304662,0.228505830159138,-0.118569225864552,-0.19002385301852,1.15496726224658,-0.062753324154707,0.495109498990308,-1.36185260628086,0.311954447112837,-0.423333657661116,0.350341601681521,0.406563797740513,-1.14325524239186,2.90919975528029,-1.21205505876103,0.949090296396004,0.0960527203108455,-2.20562843156043,-1.33681580915972,0.604759318382718,0.26393871844543,161.23,0
36518.0,0.697572553097871,-0.413719933354363,-0.272291386464841,1.25814350129513,-0.0698479579502082,-0.401835625971248,0.715735571637096,-0.247040869934743,-0.634257441120489,0.0862394651693883,1.20214917393872,1.35887291261836,1.08979482907991,0.490850818195563,-0.0246217106324651,0.237558617913022,-0.797773304007137,0.210908277502567,-0.0189031822365764,0.505884506458235,0.180208062151339,-0.0528166234081819,-0.40158377566783,0.0550140036127705,0.670993891325683,-0.372865102344895,-0.0474825146832145,0.0540726086986465,281.4,0
74326.0,-1.06721714565568,1.1462846881403,1.60956628879385,0.350851586809969,-1.2877903177877,0.173114923244245,-0.945561651465652,1.05281063797621,-0.244064583934171,-0.752225258371451,-0.514742176346572,0.549768966316681,0.976123820478499,0.233290510724001,1.80070734058975,0.385455569518364,0.135866015706898,0.206675476007188,-0.146258882540444,-0.172462815750956,0.479778381191251,1.2123636837172,0.035238745145207,0.159331288258724,-0.774592332624133,0.590755231654279,-0.186206883075942,0.0419436499583086,14.97,0
48468.0,-3.19362800780811,-1.71721823307927,0.611414140765886,0.819540953424179,-0.257066890996282,1.30850992760518,-1.09349092296902,1.43574125351456,-1.26560354056769,-0.0084727272109894,-0.308603448700247,0.51549065972681,0.661150688405496,0.386971743703377,1.61226094213719,-2.71382128428115,1.68594460153986,-0.151106774929881,-1.83403901065923,-0.499793025051165,0.0231594545118683,0.665568244359245,0.695638254828364,-0.959668446056525,-0.25748303968158,-0.0362667826240236,0.476251783617607,-0.609682397457414,79.0,0
48531.0,1.02462317554123,-0.0124055050823979,0.327660843747308,1.45028494176746,-0.204490954785862,-0.150159632981874,0.175279401321845,-0.0429826042451706,0.258289416623501,-0.163180823424406,-0.50833998366166,0.617067008553278,0.0406258942588604,0.0506013193100486,-0.102246099222355,-0.721012244699184,0.256675388689957,-0.982808970796109,-0.39197036147542,-0.0322069804203335,-0.055994404644733,-0.081708438565274,-0.127856986327547,0.102939812230639,0.641935189151247,-0.321085654653025,0.0271968978606825,0.0290243078552976,81.0,0
169783.0,-0.568892060848713,1.20381653354558,-0.296964146589209,-0.781305642112656,0.270540460695255,-0.683108383746845,0.560045365184961,0.383242860878598,-0.288243400170547,-0.165653375307225,0.395133655673628,0.99402666593924,0.239514202477095,0.49766577444957,-1.12261627958761,0.292002844667976,-0.627677344429912,-0.149833604494383,0.289086515107471,0.016929243715774,-0.215370711263888,-0.538050813590782,0.0785004869643488,-0.341268120596249,-0.395174157892344,0.14684628746493,0.229697734132545,0.0767045280348568,10.77,0
170900.0,-0.806290197203933,0.7087223561397,1.60739032721489,0.421384735572654,0.0955318515176168,-0.673009666426816,0.662190550313338,-0.169929671191646,0.005174906628825,-0.431881568646324,-0.537752242782527,0.899458888163688,1.29424032935672,-0.444279497054287,-0.206433405088666,0.165859109762554,-0.734500394177332,-0.293312897649262,-0.751152225896024,-0.269824367770711,-0.0278577080367121,0.119922545583131,0.380111931696808,0.421365726430795,-0.744483861566599,-1.08294445488473,0.0402563859902807,0.20476699659182,20.0,0
4573.0,-1.55207800876353,-0.531074199686605,1.97424312815187,1.01370136213465,1.02419478084577,-1.1443461524908,0.0026978663734719,0.0489840797688092,1.33909854324153,-1.05758733703335,-0.169789883114524,-2.6380740056977,0.746159335998992,1.45579696824302,-1.39155381066202,-0.133829227897173,0.495920800344628,-0.007836957216743,-0.626284975425446,0.241349807691228,-0.181249133139066,-0.715026726520112,0.328461400819743,0.26802605790045,-0.0158842648598116,-0.726970586495642,0.0261908008009705,0.155041136894797,83.72,0
146949.0,2.12072743916924,0.0503967957633819,-1.51375508421964,0.196520606271592,0.358552411381685,-0.912106067762019,0.270902361314444,-0.411417929914401,0.506271515875131,-0.0215198036124551,-1.11898123882134,0.691738309982922,1.36973157329999,0.182900740201993,0.6968210971098,-0.0330195388954742,-0.838979694711052,0.0593100965746868,-0.0023531113828065,-0.147952837120014,0.227197355152284,0.888524005238576,-0.099110740121696,-0.584433073953555,0.385865031048199,-0.0648766621236451,-0.0093277777828974,-0.0620804801822368,1.0,0
129754.0,-0.996459457890213,1.15586482263271,-1.47367167755242,-0.56076818010209,1.78108036005279,0.397654395430057,0.965061876735952,0.424326595280248,-0.361252807967522,-0.306133761309451,-0.389027390385204,0.99632130294192,0.97394257062039,0.624533073202528,0.278382157277683,-1.95784996129047,0.849639704031251,-1.8511464010405,-0.672609145399875,-0.0725288597666431,0.33783453427224,1.41648814826348,0.169581474810961,-0.272173646969554,-0.37701402870076,-0.0858666854793357,0.357669162574515,0.332534564291676,10.85,0
133902.0,0.0435247056521389,0.838103121984911,0.25854907592128,-0.595105395764864,0.405505644377359,-1.09237179939027,1.00308145468611,-0.189828095137147,-0.0020435667494446,-0.405699519086518,-1.02589112283325,-0.0210461374003502,-0.237332793171447,0.160419396718197,-0.370207648966724,-0.0625754613099765,-0.416393763018798,-0.695485733190061,-0.059666984106181,-0.0470604943984374,-0.26587038650771,-0.604103842835961,0.0718699462615104,-0.0385909780149985,-0.48862913466147,0.142883729540593,0.244409439886924,0.0964480384125284,5.99,0
44613.0,1.10883159046472,-0.249154642380075,0.355664704868414,0.780998684373083,-0.505650895615398,-0.323853563376807,-0.057473446729677,-0.0515464517959568,0.639521303005408,-0.229119191310781,-1.22037967729345,0.0332907517344537,-0.453764530712127,-0.0244196786770223,-0.0306399788825482,0.0061716424284903,-0.164907161911009,-0.467981607958374,0.40205733351348,0.0247404097706125,-0.292765960531311,-0.876909411853412,-0.0516916728593968,-0.134224870142019,0.362025561480969,0.207092927772391,-0.034322513263245,0.0242329005155621,84.99,0
65047.0,1.01555472489964,-0.0049585597203193,0.198615276165796,1.0295519737136,0.681332935989872,1.89086448246231,-0.325478684417969,0.628861930716136,0.0753211503600915,-0.0923707686816271,1.56655480244844,1.27668498347649,-0.443586469398879,0.378667777185284,0.0913027569965724,-1.39485212865075,0.831923375283837,-1.84440716001395,-1.14309429393813,-0.303231358689288,0.0131875555203155,0.362204052941129,-0.0077352428797214,-1.33052115199071,0.429991850220782,-0.209460951181871,0.0904664151250793,-0.0105898457122158,1.0,0
170377.0,-0.791781734044712,1.8826070441493,2.04158507094162,4.41230393220946,-0.195056456680284,0.654629840805965,0.110351578168742,0.0477529479061269,-1.31822350505201,2.16586878634706,-0.56505838230993,0.0528369239490003,1.44988754259427,-0.532265193209074,0.793647140856629,-0.186431153875195,0.118271717177662,0.214133701148937,0.640358676372525,0.445409407875265,0.361516541129826,1.31903556794758,-0.135071396298029,0.450914178913937,-0.453755708514117,0.494226837724082,0.177016636053456,0.318610250776192,4.99,0
78776.0,-0.212324941361619,1.45186295058644,-0.560633824471642,1.87690581686829,1.76411935968583,-1.20673715709394,0.982734057153731,-0.299054045924904,-1.13395881608641,-1.0574246915498,2.15066397362562,-0.710101480216049,-0.80780621819273,-3.22593858734332,1.16679048245232,0.525056782002991,2.88019235160959,2.38581071984,1.3481244162245,0.359452560750743,-0.0720652528753783,-0.0492992584416209,-0.274246578799471,-0.325030236260603,-0.275987074608375,-0.179308024227303,0.0495548062858715,0.0234650699596233,0.89,0
62667.0,1.10342087701434,0.280359809085555,1.66853982154516,2.78545558763619,-0.94028532859727,-0.0311219244025225,-0.539089914558512,0.134437009486871,0.0620838141424191,0.488104273005553,-0.633753731095269,0.365406034573729,0.15408132517369,-0.429363797967622,-0.345805603373556,0.517697759346738,-0.306577269928693,-0.327935212231162,-0.966063143145012,-0.163379175983712,-0.0631919783303343,-0.0202417374029996,0.084255374097835,0.71790148452808,0.260191573789748,-0.0643942054089532,0.0444944378264771,0.0394125659735463,0.0,0
72717.0,-0.483651039645657,1.21147791667993,0.424404077036288,-0.0350381803919663,0.869049499042378,-0.0970010369061858,0.758288104309011,0.265713532590817,-0.735936756330758,-0.703627033048579,1.92360658340094,0.0354036015607571,-1.10194051557228,-0.704910983192773,0.558278993385162,-0.0325875823495426,1.1713612357781,0.0121223369525695,-0.626596684594018,-0.0016037478347603,0.0383091713021854,0.25871704684134,-0.108609529069749,-0.403252811774176,-0.473501009960605,0.317286656696601,0.380475580569259,0.220984516650576,0.76,0
121331.0,1.87460217161109,-0.895899143665627,-2.01287178365842,-0.411892426076093,0.595177377928504,0.691215202495532,0.0050848789624706,0.0115624068071848,-0.572972617991499,0.53360543334057,-0.442150367286999,0.643514048988451,0.64047415097857,0.313875252200785,0.35447060178546,-3.21273894346398,0.976731909417741,-0.721970555963351,-1.6674677430192,-0.507147522861632,-0.222936749676108,-0.0509019408345999,0.136758231060304,-0.344027908881866,0.0323974969305064,-0.164078230008882,0.0229144462836232,-0.0484038676715684,104.99,0
17148.0,1.2369588043451,0.298601253551199,0.832557534519001,0.840232348906436,-0.510651310903646,-0.799821709073615,-0.164399127908268,-0.268849706600719,1.38684827840162,-0.463682948037329,0.780201046048618,-1.83644553574389,2.61784498657025,1.43504810392357,0.323015746100398,0.33877499971543,0.218083445186358,-0.0954704141229253,-0.454273687131745,-0.0746439339974147,-0.243681031186607,-0.415022790717869,0.0616455379316348,0.35300981357199,0.263604163373336,0.189473787220278,-0.042114602848351,0.0169275276065978,10.0,0
131706.0,0.0173081821044041,1.36113836083894,0.799168867945723,4.30345473484088,0.587500942333906,0.721597778565727,0.425481246023801,0.246783117997925,-1.80900724010643,1.95390881788765,-0.188659258024866,-1.24454065033713,-1.87022822698526,0.817110336527183,-0.116835691295545,-0.0415786582607967,-0.043816363643441,1.14147136335969,1.45954419744777,0.187635394857684,0.379603331287111,1.25920283579901,-0.257049767492701,-0.343609995517812,-0.551204730493724,0.62318077113001,0.460874502289408,0.259529450055269,10.62,0
149668.0,1.98417419226934,-0.0568138722028544,-1.30016767470911,0.725411910577442,-0.336089092499672,-1.95107322522747,0.527571453650626,-0.469132093976131,0.690761911288136,-0.0390656105522242,-0.28406897044148,0.172693391156316,-1.42610321192104,0.754942937134144,-0.260403274422337,-1.01848356056627,0.301618272514535,-0.795746223690437,-0.100835736823246,-0.338492133625456,0.0520513670562335,0.307503861883099,0.142555685897866,0.929760525207823,0.200891003146739,-0.276108984547333,-0.0447950976174006,-0.0571280797918553,19.98,0
75509.0,1.27299037198447,-0.208897230229652,-0.0749333586658126,-1.05368553200337,-0.490064560809531,-0.923813165641002,-0.0759874081493842,-0.0859368534071772,1.03145047768497,-0.744950235159552,1.07494874721191,0.676791571258946,-0.960426907668199,0.76079173000669,1.06462212595161,-0.270106971541852,-0.525844546843143,0.798085051576223,0.903884012610277,-0.142639692195546,0.111454952632753,0.375159198108763,-0.206258214229003,0.0168291216299367,0.7790173766988,-0.588983993590382,0.0352167566196897,0.005918035027052,10.95,0
73855.0,-0.766329118175078,0.96705952000623,1.50363854151643,-0.178477240232261,-0.0910395860803386,-0.299339178250564,0.378532432701913,0.313084673803202,-0.220662399416226,0.17574033264892,1.43703602326163,-0.0983984985042275,-1.80396335629726,0.646835372210539,0.588478380764077,0.102621631057148,-0.203261763746353,-0.181892877671994,-0.14846338602537,0.0788415050724225,-0.188116460782403,-0.493064238634525,0.0419921907458445,0.156139845004267,-0.332114904971712,0.0816386031186948,0.381369601231131,0.162162031766979,3.99,0
149208.0,1.39375559502788,-2.38987521317298,0.2663293305056,0.196996374064759,-2.26680727288798,0.348134353546415,-1.34105219171054,0.129667038919339,1.04837662150862,0.438121643569194,-1.72566759221724,0.37875746386875,0.677327595099769,-1.10340808851268,-0.593369186448254,-1.17003706866374,-0.043638048037691,1.51317959818701,-0.883050763849506,0.0985556350470767,-0.0376983949794387,0.0243305442031362,-0.0259609056987321,-0.0549478946951321,-0.674341689195286,0.663566671239399,-0.0100770275766252,0.0265868464752815,344.36,0
73457.0,-3.30521828548549,-7.17268783543844,-2.81394656579943,3.02948104775223,-1.81499828131161,0.957197089476965,3.42191080801808,-0.715083887877785,-0.322253840248052,-1.17647659286378,-0.964187375303215,0.75223074255605,1.42158514467954,0.562575345944782,0.489041347549134,-0.160505457708184,-0.125536885359495,-0.253973127479111,-0.933089359137929,4.70057936688279,1.37974195681098,-1.1422503151014,-2.3146993099624,-0.60196767602097,0.0451354417842502,-0.43408464725947,-0.414941013487745,0.415110204460311,2364.68,0
155353.0,1.93037484086311,-1.03795675118879,-1.02113790881155,-0.648151037297181,-0.644905166243288,-0.259888478890945,-0.503950745042761,-0.0972074843832668,-0.406086860202254,0.753986856013381,0.816081395428703,1.22748187158003,1.03031977403172,0.0527787160609375,-0.456392080876444,-1.44932952023829,-0.417627888962916,1.47360303452425,-0.447178307768305,-0.346044159828941,-0.270655384187549,-0.376189829180284,0.217344779349777,0.761560818207037,-0.264608549319734,-0.105330030991357,-0.0138131651351056,-0.0306434268575693,101.74,0
155627.0,1.95645121114925,-0.0686535429970481,-1.03899726186101,1.29319303710851,0.164334941482655,-0.167976349819512,-0.0100505614508386,-0.051124708963305,0.487133814980061,0.324452639488712,0.269012593634566,1.07970421252112,-0.077498731944172,0.24644351282384,-1.32635523281595,-0.267307465582393,-0.524562676783759,0.194784024067048,0.122008361645145,-0.260425467392324,0.144127506344928,0.695271441088785,-0.0378760595261549,-0.377774533616495,0.326404493399401,-0.456309625110466,0.0211059505513828,-0.0633761436031092,9.99,0
94514.0,-0.468703436744493,1.23885737370727,1.06243178640787,0.827298737409474,0.949940996540938,0.518583527209538,0.613132842298276,-0.286937032649007,0.358899459206781,-0.43575117441444,2.3862172261283,-2.12403949215896,2.56389628394168,0.240193020933481,0.705873160731692,-0.226351919160062,1.66190613800458,0.98119994496344,3.04553826173546,0.420390716626806,-0.683344326149569,-1.5954700518697,-0.124138897313829,0.131890439888985,-0.27816123793959,0.482218216748139,-0.387646791365835,-0.108860100860164,31.85,0
161836.0,-1.01541519785646,0.39602994219039,2.06750207118966,-1.13348034296357,0.515307016032088,0.174354164974205,0.247418192743,0.287084649335294,0.0351631464330676,-1.17347242801505,0.614552823036172,1.01808047760166,0.465859254045549,-0.266209567785072,-0.835395145353478,0.419415096922216,-1.00105181762641,0.74319609092844,-0.490205040427471,0.0055757231544307,0.268028713997498,0.746850939025306,-0.458610716021767,0.800668245088895,0.792785168684493,-0.231863855715902,0.0360791560677864,0.0623114834378045,9.99,0
39914.0,-1.92128114992008,-0.896551054868409,1.82755332132916,-0.359787911536138,-1.39274327460494,0.440320171533336,0.0652870810505122,0.708303042764238,-1.36147185205949,-0.382181439464707,0.0126791178973606,0.153552590509969,-0.17006253206621,0.0989141681620798,-0.728216720266996,-0.614646888889628,-0.549145106184777,2.47868106753224,-1.34822748191609,0.12747429955019,0.094167055099138,-0.0664368339071281,0.333913660357995,-0.0824132629144541,0.539800927168107,-0.348310719658731,-0.107692168435594,-0.065691331206609,285.32,0
